TF	Cell line	-log10(P-value)	SE/TE mean densities ratio	SE/TE median density ratio	#TE	#SE	TE mean	SE mean	TE median	SE median
NANOG_MOUSE	CH12	0.16741949356127186	0.946904634287791	0.94804441498177	79	28	0.051572918166707137	0.0488346352158	0.041604754829123326	0.03944315545243619
NANOG_MOUSE	Heart	0.07266978911340534	1.0593534106800586	0.9118236472945892	64	18	0.04473946118435769	0.04739490079763741	0.03736263736263736	0.03406813627254509
NANOG_MOUSE	Spleen	0.03952748005706272	0.8725040054291231	1.0400091711567123	11	5	0.0378716807352719	0.03304319313385769	0.033950617283950615	0.03530895334174023
NANOG_MOUSE	Esb4	0.19816553948968504	1.0632146450143216	1.3584054834054833	110	28	0.03938643980405364	0.04187623961464484	0.03160270880361174	0.04292929292929293
NANOG_MOUSE	Placenta	0.37852870617439044	1.1428309000517745	1.064102564102564	199	49	0.04188889072230267	0.04787191868633958	0.03413654618473896	0.03632478632478633
NANOG_MOUSE	Bmarrow	0.42229614035672824	0.9918849697511245	1.3095823095823096	37	15	0.043702373864236185	0.043347727778380245	0.03189493433395872	0.04176904176904177
NANOG_MOUSE	MEL	0.031891627087550604	1.0347192159576266	0.908049535603715	174	40	0.046697369627534645	0.04831866568828613	0.0405727923627685	0.03684210526315789
NANOG_MOUSE	BmarrowDm	1.2700838607554152	1.1430110103161217	1.2119565217391304	198	45	0.04480647657010975	0.05121429605310678	0.03811659192825112	0.04619565217391304
NANOG_MOUSE	Es-E14	0.19342619302793504	1.0275673345287333	1.0617191270309398	300	95	0.041626198392778556	0.042773721729031704	0.03434343434343434	0.03646308113035551
NANOG_MOUSE	OlfactoryBulb	0.09431106771325881	0.9722539757463595	0.9503009124441857	92	48	0.04629082330697264	0.04500643700077639	0.038202247191011236	0.036303630363036306
NANOG_MOUSE	Testis	0.052819608890775124	0.9275203195227713	1.1425287356321838	44	5	0.04227280095437148	0.039208881848321143	0.03420523138832998	0.03908045977011494
NANOG_MOUSE	BAT	0.15521520589111928	1.0833123907103306	1.006741573033708	59	15	0.043386531683031235	0.04700116736217407	0.03794642857142857	0.038202247191011236
NANOG_MOUSE	Kidney	0.7417934079289745	1.166602845284667	1.204878048780488	93	44	0.04003455064692008	0.04670442069439008	0.03441295546558704	0.041463414634146344
NANOG_MOUSE	Liver	0.25572707342571876	1.10747197970999	1.0066079295154184	173	65	0.0482432061411898	0.05342799901274061	0.037199124726477024	0.037444933920704845
NANOG_MOUSE	Thymus	1.1461628041346303	1.2085972475517628	1.420245398773006	101	36	0.043661113575117275	0.052768701691931645	0.0367170626349892	0.05214723926380368
NANOG_MOUSE	Limb	0.19754899050475283	0.9320726229622363	1.02734778121775	38	7	0.038512839963291155	0.03589676376230962	0.03130755064456722	0.03216374269005848
NANOG_MOUSE	Cerebellum	0.19340436735900732	0.9404119212619816	0.9705159705159705	144	64	0.05149173564562804	0.04842344204761913	0.043037974683544304	0.04176904176904177
NANOG_MOUSE	MEF	0.22778984921253354	0.8338707034922755	1.026913875598086	104	25	0.05139189047884523	0.04285419186739265	0.036303630363036306	0.03728070175438596
NANOG_MOUSE	Wbrain	0.5173985330676211	0.9862531008550591	0.7474048442906575	211	37	0.04427198139879375	0.043663378935557835	0.03935185185185185	0.029411764705882353
NANOG_MOUSE	Lung	0.08920409172778307	0.9810049283792368	0.8813559322033898	32	13	0.04318674033160494	0.0423664051059388	0.040865384615384616	0.036016949152542374
NANOG_MOUSE	Cortex	0.3539345798907234	1.197955867806092	1.0562444201964092	119	50	0.04124721496503109	0.04941234319801824	0.03512396694214876	0.03709949409780776
NANOG_MOUSE	SmallIntestine	0.4714926246846782	1.0677336219803635	1.2114325670832968	114	47	0.04556794795555464	0.04865443011679706	0.03434343434343434	0.041604754829123326
NDF1_MOUSE	BmarrowDm	0.4385578595803017	0.6361472273388875	0.9044776119402985	13	3	0.04677625792517372	0.02975658678438792	0.033003300330033	0.029850746268656716
NDF1_MOUSE	Es-E14	0.32988384617185007	0.843109103215883	1.056426332288401	19	9	0.03802555323098464	0.03205969008386328	0.02967359050445104	0.03134796238244514
NDF1_MOUSE	BAT	0.42509225471565243	1.7558450425052698	2.1139240506329116	8	3	0.030558402942345814	0.05365582031319635	0.029940119760479042	0.06329113924050633
NDF1_MOUSE	Kidney	0.640978057358332	0.794428564202198	0.4637096774193548	4	3	0.043399092101950615	0.03447747842623158	0.057971014492753624	0.026881720430107527
NDF1_MOUSE	Liver	0.07335815634666157	0.9916330916558819	1.0558823529411765	13	9	0.05924411392334965	0.058748423852224486	0.055710306406685235	0.058823529411764705
NDF1_MOUSE	Cerebellum	0.5765977612595119	0.8096093957827181	0.5175953079178885	15	8	0.049634025388045046	0.04018417330467924	0.056657223796033995	0.02932551319648094
NDF1_MOUSE	MEF	0.17609125905568127	0.7178797906734578	0.9467084639498431	7	3	0.043590606873575154	0.03129281573773112	0.033112582781456956	0.03134796238244514
NDF1_MOUSE	Wbrain	1.1084162798968116	0.6263629850048004	0.9546827794561934	24	5	0.047153113005559	0.029534964614430607	0.03164556962025317	0.030211480362537766
NDF1_MOUSE	Cortex	0.2852667196308608	1.2388938932945674	0.9680851063829788	9	5	0.040155799840031224	0.049748775202173655	0.03139717425431711	0.030395136778115502
NDF1_MOUSE	SmallIntestine	0.6302912304282166	1.3521145924708036	1.8637602179836512	7	6	0.032174587400579886	0.04350372913105133	0.029239766081871343	0.05449591280653951
NDF2_MOUSE	CH12	0.40283053446614053	0.9640904610983606	0.6417682926829268	26	17	0.04683376435171334	0.04515198546881528	0.047505938242280284	0.03048780487804878
NDF2_MOUSE	Heart	0.0032499604530161156	1.0632508598048709	1.3218390804597702	40	15	0.04309455551453112	0.04582032320373395	0.034782608695652174	0.04597701149425287
NDF2_MOUSE	Spleen	0.02252764984220033	1.2876337858970308	1.2730061349693251	11	4	0.02791323993952048	0.03594203081997697	0.024096385542168676	0.03067484662576687
NDF2_MOUSE	Esb4	0.006466504238317359	0.9315708131548682	0.9466019417475726	26	9	0.04210046473117963	0.039219564163822856	0.03418803418803419	0.032362459546925564
NDF2_MOUSE	Placenta	0.36573958266425444	1.2283532319529362	1.3894736842105264	101	26	0.04468981226034968	0.05489487532537049	0.032467532467532464	0.045112781954887216
NDF2_MOUSE	Bmarrow	0.0417440616927467	0.908625575533168	0.9842767295597484	20	15	0.04309922536401814	0.039161058451414696	0.03194888178913738	0.031446540880503145
NDF2_MOUSE	MEL	0.04316093021839398	0.991575053844078	1.0753424657534245	71	20	0.044228231276975394	0.04385561080989521	0.03184713375796178	0.03424657534246575
NDF2_MOUSE	BmarrowDm	0.7300368688886156	0.7786828345335305	0.7042682926829268	89	30	0.049969724812258774	0.03891056695767015	0.04329004329004329	0.03048780487804878
NDF2_MOUSE	Es-E14	0.23087084395397162	0.8665156133430325	0.8904320987654321	176	31	0.04899257965563056	0.04245283520955609	0.03466204506065858	0.030864197530864196
NDF2_MOUSE	OlfactoryBulb	0.35475066835679947	1.0698540334638194	0.9815384615384617	59	31	0.04713372241900085	0.05042620304213211	0.03134796238244514	0.03076923076923077
NDF2_MOUSE	BAT	0.3744334879779737	1.3743845017523535	1.6974006116207951	28	3	0.03927578787741202	0.05398003415282804	0.030627871362940276	0.05198776758409786
NDF2_MOUSE	Kidney	0.3863022553371376	0.9075422687883539	0.6646403242147924	47	16	0.04722134935109035	0.042855370525335994	0.04573170731707317	0.030395136778115502
NDF2_MOUSE	Liver	0.018859454443471535	1.026678120213849	0.7145214521452145	75	36	0.048970741904703144	0.05027718924419819	0.046189376443418015	0.033003300330033
NDF2_MOUSE	Thymus	0.16036657570311616	0.9146127342218122	1.1422018348623855	45	26	0.05170858054260497	0.047293326232800734	0.040160642570281124	0.045871559633027525
NDF2_MOUSE	Limb	0.035715552266534535	0.9437955879808833	0.9579100145137881	17	3	0.04072736610123043	0.038438308436423464	0.030303030303030304	0.02902757619738752
NDF2_MOUSE	Cerebellum	0.7950459735413906	0.9599065898802513	0.8985074626865671	94	51	0.04555898423468251	0.043732369195122224	0.03322259136212625	0.029850746268656716
NDF2_MOUSE	MEF	1.1045457898881716	1.2333450222587448	1.963855421686747	54	9	0.043540501379840627	0.053700460643476444	0.03067484662576687	0.060240963855421686
NDF2_MOUSE	Wbrain	0.2693710124438108	0.8736742191437439	0.8634920634920634	127	35	0.048458606919563475	0.04233703556124324	0.03676470588235294	0.031746031746031744
NDF2_MOUSE	Lung	0.19597774410974114	0.8975494522685258	0.7333333333333333	16	9	0.0449716207067949	0.04036425353301165	0.04329004329004329	0.031746031746031744
NDF2_MOUSE	Cortex	0.23154738495719235	0.9429628335701802	1.0126582278481013	86	35	0.04263093513196242	0.04019938738978183	0.03125	0.03164556962025317
NDF2_MOUSE	SmallIntestine	0.2751538672474608	1.1451012909354663	1.5328467153284673	59	18	0.042348538392778336	0.04849336598280063	0.031746031746031744	0.04866180048661801
NF2L2_MOUSE	CH12	1.0469965626762237	0.7048144247954665	0.7067259429227019	11	5	0.05919896387481979	0.041724283671918716	0.05397727272727273	0.03814713896457766
NF2L2_MOUSE	Heart	0.6796648491406322	0.6448317262919163	0.8142493638676845	9	3	0.04873112781296255	0.03142337727178466	0.04375	0.035623409669211195
NF2L2_MOUSE	Esb4	0.165688498655914	0.7498141107799448	0.990566037735849	8	4	0.04686526657817681	0.03514023818578071	0.044444444444444446	0.0440251572327044
NF2L2_MOUSE	Placenta	0.2892659062769771	1.4279895744773592	1.017751479289941	25	9	0.04286865767100511	0.061215996226034165	0.040697674418604654	0.04142011834319527
NF2L2_MOUSE	Bmarrow	0.4057653461839942	1.2611992212308805	1.1241830065359475	5	3	0.03950769902174114	0.04982707923884394	0.040697674418604654	0.0457516339869281
NF2L2_MOUSE	MEL	0.18422649232234678	1.0666166302694897	0.9335260115606936	32	7	0.049593152290128534	0.052896880980138526	0.043343653250773995	0.04046242774566474
NF2L2_MOUSE	BmarrowDm	0.17650262051753812	0.907656534116754	1.0564263322884013	66	10	0.047709365175276686	0.0433037170399022	0.04154302670623145	0.0438871473354232
NF2L2_MOUSE	Es-E14	0.05932539250460923	0.7990833305917038	1.0506329113924051	40	7	0.04828145632563685	0.03858090692650778	0.04216867469879518	0.04430379746835443
NF2L2_MOUSE	OlfactoryBulb	0.2749770661931467	1.0298316861542047	1.0952380952380951	13	11	0.050500440441938084	0.05200695373185109	0.043478260869565216	0.047619047619047616
NF2L2_MOUSE	BAT	0.14844232951716135	0.9443866764629052	0.9904761904761905	9	4	0.04914344168678186	0.046410411564528506	0.04487179487179487	0.044444444444444446
NF2L2_MOUSE	Kidney	0.44474453310418444	1.0782300454601808	1.1437908496732025	16	3	0.04482202138355525	0.04832845015400797	0.04	0.0457516339869281
NF2L2_MOUSE	Liver	0.5148787116099741	0.7171801282438819	0.9554896142433235	24	13	0.05363641062042463	0.038466967847297646	0.043478260869565216	0.04154302670623145
NF2L2_MOUSE	Thymus	0.02928937610198753	0.8080745849264566	1.028125	21	3	0.049107069131998055	0.039682174505794136	0.0425531914893617	0.04375
NF2L2_MOUSE	Cerebellum	0.05609926432715596	1.0113854188160385	1.0117994100294987	17	12	0.04952139990028909	0.0500852217785104	0.04081632653061224	0.04129793510324484
NF2L2_MOUSE	MEF	0.17743790969095324	0.8336252888953695	0.9907692307692307	15	4	0.06077768741047375	0.05066581722594864	0.043478260869565216	0.043076923076923075
NF2L2_MOUSE	Wbrain	0.9052714086834439	1.3649937937207477	1.5218390804597701	25	4	0.042696171631235194	0.058280009292271895	0.04229607250755287	0.06436781609195402
NF2L2_MOUSE	Lung	0.4057653461839942	1.1878751386299617	1.0896358543417366	3	5	0.03683631599762705	0.04375694397229831	0.03598971722365039	0.0392156862745098
NF2L2_MOUSE	Cortex	0.5749145360695573	1.1528327800735234	1.365732368896926	15	5	0.05338582729910076	0.06154493170174733	0.0440251572327044	0.060126582278481014
NF2L2_MOUSE	SmallIntestine	0.2717178121584395	1.082263261220929	1.9219219219219221	15	7	0.06344720602270341	0.06866658010548717	0.04375	0.08408408408408409
NFAC1_MOUSE	Es-E14	0.02996322337744321	0.8625626728033292	1.3103448275862069	8	4	0.08857122484246843	0.0763982324335842	0.07236842105263158	0.09482758620689655
NFAC1_MOUSE	Cerebellum	0.4648867983026508	0.8842144808719746	0.5295510940672231	4	4	0.08123806968468433	0.07183187761328445	0.08306709265175719	0.04398826979472141
NFAC1_MOUSE	MEF	0.4260415210903353	0.7858600056116	0.9146341463414634	11	7	0.07558827717574118	0.05940180392549914	0.06	0.054878048780487805
NFAC1_MOUSE	Wbrain	0.0434656937810903	0.9634995502706715	0.7931609674728941	6	3	0.07610690429391725	0.07332896805968231	0.0694006309148265	0.05504587155963303
NFAC1_MOUSE	SmallIntestine	0.640978057358332	0.43689614117260683	0.44542772861356933	4	3	0.10073368282792339	0.044010157313625016	0.09933774834437085	0.04424778761061947
NFAC2_MOUSE	CH12	0.630182302792355	0.6772388176708737	0.9029801324503312	12	5	0.03804910053419359	0.025768327859217476	0.033003300330033	0.029801324503311258
NFAC2_MOUSE	Heart	0.38301433074214203	1.1699976484426828	1.1147421931735657	9	4	0.03186923707295298	0.03728693243301735	0.029315960912052116	0.032679738562091505
NFAC2_MOUSE	Placenta	0.11071137845578172	1.1133127358310906	1.580428134556575	13	5	0.04293779676455004	0.047803195986500555	0.030959752321981424	0.04892966360856269
NFAC2_MOUSE	MEL	0.41917132742967755	1.4605556072814663	1.8565079365079367	15	6	0.03459232461163721	0.050524013680427395	0.029069767441860465	0.05396825396825397
NFAC2_MOUSE	BmarrowDm	0.23384762029950085	0.837275518913993	0.9147540983606558	31	12	0.041337408095958414	0.034610799814103074	0.03225806451612903	0.029508196721311476
NFAC2_MOUSE	Es-E14	0.47470775648162766	1.1695454004699637	1.2873563218390804	16	4	0.032332804828689755	0.03781468317168714	0.03125	0.040229885057471264
NFAC2_MOUSE	OlfactoryBulb	0.31361912297200173	1.4220703177552452	1.5533980582524274	4	4	0.03341537627076316	0.04751901475127524	0.03333333333333333	0.05177993527508091
NFAC2_MOUSE	BAT	1.2430380486862944	0.26699860696710664	0.338368580060423	4	3	0.06744586156073848	0.018007951082413497	0.0625	0.021148036253776436
NFAC2_MOUSE	Liver	0.25715898735799525	0.6732283332153624	0.6279553622091923	15	5	0.05146801542855098	0.03464972624086593	0.05120481927710843	0.03215434083601286
NFAC2_MOUSE	Thymus	1.3143939572219627	1.8936850010712174	1.7896296296296297	8	3	0.032997448071577395	0.06248677248677248	0.029801324503311258	0.05333333333333334
NFAC2_MOUSE	Wbrain	1.3014784154063528	1.4880741309376972	1.7596153846153846	16	4	0.04309970875268688	0.06413556164582239	0.03825136612021858	0.0673076923076923
NFAC2_MOUSE	SmallIntestine	0.13346272303857695	1.0553785111825857	1.1111111111111112	15	5	0.03465275031263667	0.03657176803333237	0.03	0.03333333333333333
NFIB_MOUSE	CH12	0.00952329559797194	1.1903549040257886	1.1646497983131647	18	8	0.044761855711707814	0.05328249445972615	0.04534005037783375	0.052805280528052806
NFIB_MOUSE	Heart	0.04011722320798245	0.8896391993464561	1.1115107913669064	15	3	0.04781421354157421	0.04253739865250656	0.02912621359223301	0.03237410071942446
NFIB_MOUSE	Placenta	0.6288607973957269	1.2809111518390413	1.8837920489296638	39	17	0.03904967860593743	0.05001916880207568	0.02922077922077922	0.05504587155963303
NFIB_MOUSE	MEL	0.22943958557446872	1.1488060615949824	1.9023622047244095	37	8	0.043174202037072146	0.04959878500471492	0.029801324503311258	0.05669291338582677
NFIB_MOUSE	BmarrowDm	0.030342770737529747	1.053049158421294	0.9743589743589745	34	7	0.042213631683560474	0.044453029318279824	0.029605263157894735	0.028846153846153848
NFIB_MOUSE	Es-E14	1.745046013243425	1.3752431069086841	2.024175824175824	50	15	0.04297375417842487	0.05909935921186706	0.029315960912052116	0.05934065934065934
NFIB_MOUSE	OlfactoryBulb	0.12073127380486072	0.7335815043767	0.9353846153846155	13	7	0.04163412666560718	0.030542025272766195	0.029605263157894735	0.027692307692307693
NFIB_MOUSE	BAT	0.0434656937810903	1.377419079740784	1.776470588235294	5	4	0.037394795602858584	0.051508304946384184	0.029801324503311258	0.052941176470588235
NFIB_MOUSE	Kidney	0.11563014273913098	0.9095251097394174	0.6375854214123008	20	7	0.049997418192520335	0.0454739072682396	0.04823151125401929	0.030751708428246014
NFIB_MOUSE	Liver	1.336604243125341	1.2922242994284923	1.766990291262136	36	10	0.0460312982563047	0.059482762141037315	0.03296703296703297	0.05825242718446602
NFIB_MOUSE	Thymus	0.05316732121771884	0.9336163035834952	0.7558139534883722	23	11	0.047959928604540306	0.04477617126389926	0.03956043956043956	0.029900332225913623
NFIB_MOUSE	Limb	1.1234468930515802	1.3706217361645119	1.91358024691358	10	5	0.03734385885583626	0.05118430466006877	0.02903225806451613	0.05555555555555555
NFIB_MOUSE	Cerebellum	0.7354080221429762	1.1601018656649742	1.0033333333333332	40	17	0.04107899822790638	0.04765582248384236	0.029900332225913623	0.03
NFIB_MOUSE	MEF	0.09269056655007421	1.0672057358112081	0.9805194805194805	23	8	0.04001893125595195	0.04270843297738636	0.029801324503311258	0.02922077922077922
NFIB_MOUSE	Wbrain	0.040611815814945364	0.9470210262671436	0.9934640522875817	38	14	0.04023456636691186	0.03810298033220637	0.029605263157894735	0.029411764705882353
NFIB_MOUSE	Cortex	0.11512695093536658	1.1884361760869642	0.9903536977491961	20	5	0.037208917670764965	0.044220423832978584	0.02922077922077922	0.028938906752411574
NFIB_MOUSE	SmallIntestine	0.06603995373934583	0.8650138520072838	1.0098684210526316	31	13	0.04482557049105438	0.03877473939889098	0.029315960912052116	0.029605263157894735
NFIL3_MOUSE	Esb4	-0.0	1.0718572946419145	0.9967213114754099	7	3	0.04421518315160567	0.04739236659497681	0.03618421052631579	0.036065573770491806
NFIL3_MOUSE	Placenta	0.11966058811022326	0.8587272421349497	1.0065359477124183	17	6	0.04140118586844891	0.03555232616192958	0.03571428571428571	0.03594771241830065
NFIL3_MOUSE	MEL	1.6879746200345556	1.364638331065328	1.7002724795640327	8	7	0.039472337283633925	0.05386546447398592	0.035256410256410256	0.05994550408719346
NFIL3_MOUSE	BmarrowDm	0.028107967188074637	1.0059557171338855	1.009771986970684	23	6	0.04069581742937476	0.040938190206516366	0.035483870967741936	0.035830618892508145
NFIL3_MOUSE	Es-E14	0.5294932896619458	0.9701653592271774	0.9713375796178343	24	5	0.04364828612793107	0.04234605519095487	0.036065573770491806	0.03503184713375796
NFIL3_MOUSE	OlfactoryBulb	0.11071137845578172	0.9630930962542797	0.9966887417218542	13	5	0.05194479934096336	0.05002767763159567	0.036544850498338874	0.03642384105960265
NFIL3_MOUSE	BAT	-0.0	0.8750991767820038	1.0032573289902282	5	3	0.04876852062450571	0.042677292251381116	0.03571428571428571	0.035830618892508145
NFIL3_MOUSE	Kidney	0.21354380872375225	1.0064389119393773	0.9934640522875816	15	5	0.04251150834811826	0.042785236206781894	0.03618421052631579	0.03594771241830065
NFIL3_MOUSE	Liver	0.7053204397153798	0.9573620466389113	1.0131147540983607	43	26	0.042414060584027496	0.040605611846991345	0.03559870550161812	0.036065573770491806
NFIL3_MOUSE	Cerebellum	0.047089869042873884	1.1685199935697916	1.0517241379310345	17	4	0.03998135635858586	0.046719014275046294	0.036065573770491806	0.03793103448275862
NFIL3_MOUSE	MEF	-0.0	0.9826430978338554	0.971518987341772	4	3	0.03527253621905929	0.03466031425875329	0.035830618892508145	0.03481012658227848
NFIL3_MOUSE	Wbrain	0.543381954978671	1.309149913891652	1.8950617283950615	19	4	0.04040839027087453	0.05290064064361565	0.035830618892508145	0.06790123456790123
NFIL3_MOUSE	Cortex	0.19485701843944156	0.7947886772731405	0.9838709677419354	18	5	0.04318903937465295	0.034326159477278004	0.036065573770491806	0.035483870967741936
NFIL3_MOUSE	SmallIntestine	0.12073127380486072	0.821931305959452	1.006514657980456	13	7	0.04583076825409722	0.03766974320421512	0.03559870550161812	0.035830618892508145
NFKB1_MOUSE	Es-E14	0.09747184294657046	0.9376465211872631	1.031296572280179	12	5	0.03676687207071865	0.03447432969204649	0.031791907514450865	0.03278688524590164
NFKB1_MOUSE	Liver	0.1638568026386696	1.2914320697136628	1.2883116883116883	4	4	0.027931271474402507	0.03607133972992182	0.02956989247311828	0.0380952380952381
NFYA_MOUSE	MEL	-0.0	1.4485584061391432	0.6594427244582043	4	3	0.05313444650385038	0.07696834913870308	0.06572769953051644	0.043343653250773995
NFYA_MOUSE	Es-E14	0.19037427814796204	0.8505634525784055	0.8711180124223602	14	4	0.05560488974216458	0.04729548699933707	0.049910873440285206	0.043478260869565216
NFYA_MOUSE	Cerebellum	1.6232492903979006	0.5222831654498277	0.5030487804878049	3	6	0.07264496820052375	0.03794124394577162	0.08484848484848485	0.042682926829268296
NFYA_MOUSE	Wbrain	0.4057653461839942	1.4643267111779175	1.6129032258064517	5	3	0.05250169854803762	0.07687963956610237	0.043076923076923075	0.06947890818858561
NFYB_MOUSE	Placenta	-0.0	0.8320453299709232	0.8252427184466019	7	3	0.07530861381666067	0.06266018043273625	0.07647058823529412	0.06310679611650485
NFYB_MOUSE	Es-E14	0.24083288155804725	0.8601598482099896	0.9393063583815029	12	5	0.08249910071316922	0.07096241394690028	0.08	0.07514450867052024
NFYB_MOUSE	Cerebellum	1.0	0.614138142707395	0.5241935483870968	3	3	0.0732655735250075	0.04499518324904019	0.08	0.041935483870967745
NFYB_MOUSE	Wbrain	1.2430380486862944	1.5835719332375562	1.029126213592233	4	3	0.06162096267963357	0.09758122699854664	0.08176100628930817	0.08414239482200647
NFYC_MOUSE	MEL	0.06694678963061322	1.098260294182676	0.515	4	3	0.0795633522106311	0.08738127060500757	0.09061488673139159	0.04666666666666667
NFYC_MOUSE	Es-E14	0.027046924233494318	0.9333486099834919	1.0771704180064308	17	5	0.09044319579788877	0.08441503108042428	0.08358208955223881	0.09003215434083602
NFYC_MOUSE	Thymus	0.3979400086720376	0.7122772684253115	0.4823717948717949	3	3	0.10505883877457282	0.07483102270628793	0.09302325581395349	0.04487179487179487
NFYC_MOUSE	Cerebellum	0.45298757500294307	0.5898677523154356	0.5112903225806451	4	6	0.08926145600179469	0.052652454420181787	0.08832807570977919	0.04516129032258064
NFYC_MOUSE	SmallIntestine	0.031173519976538968	0.9271719219326282	0.515	6	5	0.07641427233130184	0.07084916774049638	0.09061488673139159	0.04666666666666667
NGN2_MOUSE	OlfactoryBulb	0.1549019599857432	1.3775678269629799	1.5833333333333335	3	3	0.07830919723122991	0.10787623066104078	0.08	0.12666666666666668
NGN2_MOUSE	Wbrain	0.5117423791623781	1.1412937748048817	1.006578947368421	19	3	0.04642315353854347	0.052982456140350874	0.0392156862745098	0.039473684210526314
NGN2_MOUSE	Cortex	-0.0	1.1863702197503398	0.7406832298136645	9	3	0.057657567893824195	0.06840322149246635	0.050314465408805034	0.037267080745341616
NKX21_MOUSE	CH12	1.4471580313422192	1.1534793876335951	1.122754491017964	5	3	0.026039175991766517	0.030035652777466254	0.02666666666666667	0.029940119760479042
NKX21_MOUSE	Esb4	0.08715017571890014	0.8607223964835454	0.9373219373219374	6	6	0.03080396437811962	0.026513662040728886	0.030395136778115502	0.02849002849002849
NKX21_MOUSE	Placenta	0.0039276375156415575	1.043941754544428	1.0091185410334347	40	11	0.03379481026911123	0.03527981352683203	0.030120481927710843	0.030395136778115502
NKX21_MOUSE	MEL	0.4505869695047764	0.875222983227956	0.9620991253644314	33	4	0.033420509775263715	0.029250398266505374	0.030303030303030304	0.029154518950437316
NKX21_MOUSE	BmarrowDm	0.19256505994159157	1.058216059714284	0.9728915662650602	19	6	0.03728006188751982	0.03945036019651588	0.030959752321981424	0.030120481927710843
NKX21_MOUSE	Es-E14	0.4930677280193695	0.7936273178045152	0.9704142011834319	39	9	0.035676750468557734	0.028314043782342455	0.03048780487804878	0.029585798816568046
NKX21_MOUSE	OlfactoryBulb	1.7678286694419967	1.7589979587973008	1.8138297872340425	12	7	0.029212192785817045	0.051384187482245415	0.02932551319648094	0.05319148936170213
NKX21_MOUSE	Kidney	-0.0	0.7260935063578303	1.067901234567901	16	4	0.04049263938443766	0.029401442512329515	0.028901734104046242	0.030864197530864196
NKX21_MOUSE	Liver	0.05436578990926839	0.9993094570718317	0.9220055710306406	20	15	0.030157620761067077	0.030136795629320142	0.030211480362537766	0.027855153203342618
NKX21_MOUSE	Thymus	0.060187205983316526	0.8846056717567118	1.1047904191616766	13	4	0.0327349877994448	0.028957555872275633	0.02710027100271003	0.029940119760479042
NKX21_MOUSE	Cerebellum	0.9742538572835351	0.773994036073648	0.818407960199005	15	7	0.044864472474600715	0.034724834126931295	0.030395136778115502	0.024875621890547265
NKX21_MOUSE	Wbrain	0.01260932282439996	1.2537577787195466	1.9197707736389686	21	4	0.03386566074001259	0.04245933558426795	0.029850746268656716	0.05730659025787966
NKX21_MOUSE	Lung	0.9557963375079466	1.1430276965129849	1.0990712074303406	13	3	0.026978868755685417	0.030837594208337243	0.028169014084507043	0.030959752321981424
NKX21_MOUSE	Cortex	0.9840152769584766	1.1599571237929793	1.1459627329192545	12	5	0.026399300463278857	0.030622056635531608	0.02710027100271003	0.031055900621118012
NKX21_MOUSE	SmallIntestine	0.27253962224982786	0.9287049417972212	0.8945945945945946	18	7	0.03923497779731949	0.036437717771674864	0.030211480362537766	0.02702702702702703
NKX22_MOUSE	BmarrowDm	1.2430380486862944	2.2628844798185717	2.4782608695652177	4	3	0.025561361301207664	0.057842407771537874	0.02756892230576441	0.06832298136645963
NKX22_MOUSE	Wbrain	0.5818566052396754	0.7682124023824303	0.9420289855072463	6	3	0.03421976003976613	0.026288044069099025	0.033846153846153845	0.03188405797101449
NKX22_MOUSE	Cortex	-0.0	1.189277380559913	1.0666666666666667	5	4	0.030966633268261788	0.036827916498037835	0.03273809523809524	0.03492063492063492
NKX25_MOUSE	Placenta	0.6448871957596575	0.803945773813166	0.7842227378190255	33	6	0.03343200398239614	0.02687751831175231	0.029585798816568046	0.02320185614849188
NKX25_MOUSE	MEL	1.088993904363592	1.7511409546787065	2.0317460317460316	22	4	0.0343620975116288	0.060172876241276464	0.03125	0.06349206349206349
NKX25_MOUSE	BmarrowDm	0.26320923022287007	1.3181867251896635	1.7116279069767442	28	3	0.027810164951158116	0.036658990263951474	0.02717391304347826	0.046511627906976744
NKX25_MOUSE	Es-E14	0.1190552500374887	1.10013852009361	1.0297297297297299	32	10	0.028212607021157965	0.031037775736239316	0.026246719160104987	0.02702702702702703
NKX25_MOUSE	OlfactoryBulb	2.205595103779311	1.713390678189631	2.196330275229358	15	6	0.027653757263862596	0.04738168991282097	0.02506265664160401	0.05504587155963303
NKX25_MOUSE	Kidney	0.11332337435443492	0.8137617665987521	0.9731343283582089	12	4	0.03255954754050953	0.026495714926221086	0.03067484662576687	0.029850746268656716
NKX25_MOUSE	Liver	0.528656049236989	1.3128144759804607	1.2844036697247707	21	7	0.026225154617963528	0.03442876261728835	0.023809523809523808	0.03058103975535168
NKX25_MOUSE	Thymus	0.21354380872375225	1.0219293836378094	1.1446153846153846	15	5	0.029748152565557563	0.03040051121568376	0.026881720430107527	0.03076923076923077
NKX25_MOUSE	Cerebellum	0.036771048584058386	1.0941781939227033	1.0345744680851063	15	11	0.02672881342105804	0.0292460847947502	0.02570694087403599	0.026595744680851064
NKX25_MOUSE	MEF	0.015744471335914455	0.9296138344393473	1.0165016501650166	14	5	0.03934973734903606	0.03658006022121861	0.032467532467532464	0.033003300330033
NKX25_MOUSE	Wbrain	0.1418261190978076	0.9117875289957775	0.9238845144356955	12	5	0.028283411794902995	0.025788462152044632	0.028409090909090908	0.026246719160104987
NKX25_MOUSE	Lung	0.1638568026386696	0.8722966968920706	0.9786628733997156	4	4	0.03432202550000195	0.029938989474297118	0.029069767441860465	0.02844950213371266
